id,year,make,model,trim,source,range,our_bolt,rk_bolt,bolt,our_bore,rk_bore,bore,our_stud,rk_stud,stud,rk_ref
"4d0dcfce-a6a2-492c-9167-738c83ac3264","2007","lexus","gx","GX 460","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"5ba2cd7b-1fe9-4a59-8bde-57974364c250","2007","lexus","gx","GX 460, GX 550, Premium, Luxury, Overtrail","cache-import","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"fd2de32d-ec27-4222-90f9-4c34a606657e","1994","dodge","ram-van-b1500","Base","90s-research-batch","tight","5x139.7","5x139.7","agree","108","77.8","disagree","M14x1.5","1/2","disagree","DODGE RAM VAN 1985-03 ; DODGE RAM VAN 1985-96"
"4c315b5d-5ff3-4f3b-8232-cdc54bdc5c46","1998","dodge","ram-van-b1500","Base","90s-research-batch","tight","5x139.7","5x139.7","agree","108","77.8","disagree","M14x1.5","1/2","disagree","DODGE RAM VAN 1985-03"
"29e22b12-746b-44ce-ab7e-aeee0611ef90","1994","dodge","ram-van-b2500","Base","90s-research-batch","tight","5x139.7","5x139.7","agree","108","77.8","disagree","M14x1.5","1/2","disagree","DODGE RAM VAN 1985-03 ; DODGE RAM VAN 1985-96"
"1933ea19-cdd0-47f3-9438-1b62a6a81a9a","1994","dodge","ram-van-b3500","Base","90s-research-batch","tight","8x165.1","5x139.7","disagree","121","77.8","disagree","M14x1.5","1/2","disagree","DODGE RAM VAN 1985-03 ; DODGE RAM VAN 1985-96"
"3145d68e-50b1-4c5f-b5f0-077a370d4b4f","2007","lexus","gx","GX 550","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"be630164-424d-4b3f-a3c9-c7fcd3d6c2ec","2007","lexus","gx","Luxury","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"9c04ac71-3272-416c-b085-8f9e52ba76cc","2007","lexus","gx","Overtrail","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"4cac7177-e2b5-4d7f-9b73-abab619955d8","2007","lexus","gx","Premium","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"b778940b-fe7e-4990-8c3a-32fa2b9c8b56","2008","lexus","gx","GX 460","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"0e135aa7-5144-4786-82d7-8c04ad730399","2008","lexus","gx","GX 460, GX 550, Premium, Luxury, Overtrail","cache-import","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"419d51ce-1c69-4865-a35d-8818ef84e2fd","2008","lexus","gx","GX 550","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"ce8e7497-0e4a-4ae5-a4c4-c00906a5f742","2008","lexus","gx","Luxury","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"7a8f5a0f-6db6-4afe-9161-e1a7af677cfa","2008","lexus","gx","Overtrail","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"f87f47cd-e3a5-4824-b2ec-1087c1f18b40","2008","lexus","gx","Premium","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"e9d4a966-c3c9-43a5-8ebf-213c63818a5e","2009","lexus","gx","GX 460","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"097a9224-4328-4320-b231-8fe6cc948f4f","2009","lexus","gx","GX 550","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"0040f402-59d3-4cdc-a8cb-5d63aa27b864","2009","lexus","gx","Luxury","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"cf781f49-10a8-4b9c-8e28-d904f62389c6","2009","lexus","gx","Premium","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"46f31c61-9b8d-42d1-b9ac-655b24dfff57","2010","lexus","gx","GX 460","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"4111eeb5-b72d-42ba-a447-363f9c4f2112","2010","lexus","gx","GX 460, GX 550, Premium, Luxury, Overtrail","cache-import","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"b63e056c-1664-434a-b92c-abf469c1cb98","2010","lexus","gx","GX 550","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"8f0463ea-7444-47ab-8408-b47e311bef52","2010","lexus","gx","Luxury","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"d6ab7dfe-3fdf-4cd4-8111-a27cfb58bf4b","2010","lexus","gx","Overtrail","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"a489521d-b2ea-4c9a-af4e-0392d5046ccd","2010","lexus","gx","Premium","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"c246e806-6787-4b6f-a102-d509432c244c","2011","lexus","gx","GX 460","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"2ee7f4b6-f880-47fb-a323-0763b1751900","2011","lexus","gx","GX 460, GX 550, Premium, Luxury, Overtrail","cache-import","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"8252f5fa-1438-4f6c-97dd-97aa31fa5be2","2011","lexus","gx","GX 550","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"06a57988-fc76-445a-b69c-1ce9ef36617c","2011","lexus","gx","Luxury","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"3a7d8082-e567-455d-a36a-552cc9e97e57","2011","lexus","gx","Overtrail","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"fef0db29-ba43-4802-9a4b-ae8691760790","1990","lexus","es","ES 300h","cache-import [expanded]","tight","5x114.3","5x100","disagree","60.1","54.1","disagree","M12x1.5","M12x1.5","agree","LEXUS ES 250 1990-91"
"2297e0a9-00ec-49df-b1b3-a613631b97e2","1991","lexus","es","ES 300","cache-import [expanded]","tight","5x114.3","5x100","disagree","60.1","54.1","disagree","M12x1.5","M12x1.5","agree","LEXUS ES 250 1990-91"
"34a5cb30-1f7c-4bf0-889f-3081d474656c","1990","nissan","pathfinder","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"74591099-50ff-41e0-9eee-ea0c08e6fd41","1991","nissan","pathfinder","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"7a2d288c-b065-41bd-9aaa-37f8bea6d719","1992","nissan","pathfinder","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"25563462-9594-461c-adf3-f29aac195e71","1993","nissan","pathfinder","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"5653c00b-88bf-4d3b-a6e6-84d688a661ba","1994","nissan","pathfinder","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"77ab9a9c-152b-4542-9276-4cf850e6c0a9","1995","nissan","pathfinder","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"95e12e04-fcac-4e64-844a-61e7fceb5d79","2000","nissan","pathfinder","Platinum","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"8a8cd4f0-095f-4181-9355-74b9facfeb59","2000","nissan","pathfinder","S","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"ca1bd47c-518c-4ef4-af3d-f0353bee9d7e","2000","nissan","pathfinder","S, SV, SL, Platinum","cache-import","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"483fa199-b8db-44f7-9fcc-00874eb1f2c5","2000","nissan","pathfinder","SL","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"df66c37b-1b33-4b34-8442-c55a55573c36","2000","nissan","pathfinder","SV","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"045b2f12-70d1-4ffb-a549-fa344b46adfa","2001","nissan","pathfinder","Platinum","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"17be3a8f-d412-4c9b-8a2e-3d8614f3d8ac","2001","nissan","pathfinder","S","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"c0de643d-7331-431d-9d5d-0a56711a10b4","2001","nissan","pathfinder","S, SV, SL, Platinum","cache-import","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"036baa04-a95f-4d31-b48a-6474e07c9927","2001","nissan","pathfinder","SL","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"cd12bc91-db70-479b-8dbc-bad4cdfd25d7","2001","nissan","pathfinder","SV","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"2b68b3ac-a2a6-48f7-b7c2-5587747d436e","2002","nissan","pathfinder","Platinum","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"b4c1a8bc-16c3-480a-8014-616ce1e731ce","2002","nissan","pathfinder","S","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"74238a6d-06fb-4d3b-9edc-272c2e8277ef","2002","nissan","pathfinder","S, SV, SL, Platinum","cache-import","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"7a2dc864-7785-44c0-bf24-8572f963e1ff","2002","nissan","pathfinder","SL","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"00b24e71-83f1-4c59-a0be-301a15aa0513","2002","nissan","pathfinder","SV","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"035a0925-a659-4f91-b97b-9b4f29d85912","2003","nissan","pathfinder","Platinum","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"4843bc32-85e2-4156-b7cd-8480d0dc99c2","2003","nissan","pathfinder","S","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"1d0669e8-bed9-4e46-99f8-5044c35e1818","2003","nissan","pathfinder","S, SV, SL, Platinum","cache-import","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"c2971abc-fde6-46c2-b943-ab3da0c66ee7","2003","nissan","pathfinder","SL","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"49385123-d7cf-4606-904e-266a90ae9c8d","2003","nissan","pathfinder","SV","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04"
"67f561fe-a8c7-47ca-8c23-b8108d09f004","2004","nissan","pathfinder","Platinum","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04 ; NISSAN PATHFINDER ARMADA 2004 >"
"ba245db4-755e-4c70-81e6-f7ee02632bac","2004","nissan","pathfinder","S","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04 ; NISSAN PATHFINDER ARMADA 2004 >"
"ee71f706-ae51-4d0b-b5a3-8af86e9061bf","2004","nissan","pathfinder","S, SV, SL, Platinum","cache-import","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04 ; NISSAN PATHFINDER ARMADA 2004 >"
"4993320c-8dea-461c-a099-b41835372550","2004","nissan","pathfinder","SL","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04 ; NISSAN PATHFINDER ARMADA 2004 >"
"344933a4-fb43-416f-a007-12c10c9a3863","2004","nissan","pathfinder","SV","cache-import [expanded]","tight","6x139.7","6x139.7","agree","108","100","disagree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 1987-04 ; NISSAN PATHFINDER 2WD & 4WD 1987-04 ; NISSAN PATHFINDER ARMADA 2004 >"
"6686a30f-f47b-480d-8483-5752fea0bbb9","2013","nissan","pathfinder","Platinum","cache-import [expanded]","tight","5x114.3","6x114.3","disagree","66.1","66.1","agree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 2005 >"
"84d699fe-b07a-425a-8cc7-b1e92a5bfa37","2013","nissan","pathfinder","S","cache-import [expanded]","tight","5x114.3","6x114.3","disagree","66.1","66.1","agree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 2005 >"
"c755f594-0f82-4b36-b194-8002bd826e9e","2013","nissan","pathfinder","S, SV, SL, Platinum","cache-import","tight","5x114.3","6x114.3","disagree","66.1","66.1","agree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 2005 >"
"899bc025-79e0-4792-88fa-dabad57acc98","2013","nissan","pathfinder","SL","cache-import [expanded]","tight","5x114.3","6x114.3","disagree","66.1","66.1","agree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 2005 >"
"96ac94dc-594d-4bb6-8297-bf3b34047acb","2013","nissan","pathfinder","SV","cache-import [expanded]","tight","5x114.3","6x114.3","disagree","66.1","66.1","agree","M12x1.25","M12x1.25","agree","NISSAN PATHFINDER 2005 >"
"ff18351f-340f-48c5-9852-749f548c0274","1990","nissan","pickup","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN 2WD PICKUP FRONTIER 1987-96 ; NISSAN 4WD PICKUP FRONTIER 1987-96"
"3f2acdfc-c9b3-4ea2-ba79-bdc54c05922a","1991","nissan","pickup","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN 2WD PICKUP FRONTIER 1987-96 ; NISSAN 4WD PICKUP FRONTIER 1987-96"
"8369da8d-16ec-4a68-96f2-52adb072dd6e","1992","nissan","pickup","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN 2WD PICKUP FRONTIER 1987-96 ; NISSAN 4WD PICKUP FRONTIER 1987-96"
"8c4bef50-3ada-48c5-9568-ff4664d56028","1993","nissan","pickup","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN 2WD PICKUP FRONTIER 1987-96 ; NISSAN 4WD PICKUP FRONTIER 1987-96"
"74c0b8ca-5b4b-4095-be56-acbf24294a8a","1994","nissan","pickup","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN 2WD PICKUP FRONTIER 1987-96 ; NISSAN 4WD PICKUP FRONTIER 1987-96"
"d01b7cc1-d7fa-4174-9fe7-d7222248213d","1995","nissan","pickup","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN 2WD PICKUP FRONTIER 1987-96 ; NISSAN 4WD PICKUP FRONTIER 1987-96"
"65ad132a-7a7d-431a-9b17-5a8856140373","1996","nissan","pickup","Base","90s-research-batch","tight","6x139.7","6x139.7","agree","100.3","100","disagree","M12x1.5","M12x1.25","disagree","NISSAN 2WD PICKUP FRONTIER 1987-96 ; NISSAN 4WD PICKUP FRONTIER 1987-96"
"c3893966-fd4f-421f-86ee-48da697a8723","2003","lexus","gx","GX 460, GX 550, Premium, Luxury, Overtrail","cache-import","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 > ; LEXUS GX 470 2003-08"
"af6ccfb2-8839-48d6-8043-cbd3d4ed0bae","2009","lexus","gx","GX 460, GX 550, Premium, Luxury, Overtrail","cache-import","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"ea34e1ae-a19c-43ba-982e-b0a46973143d","2009","lexus","gx","Overtrail","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"18192087-4bea-497c-abf0-84bf76632f1c","2011","lexus","gx","Premium","cache-import [expanded]","tight","6x139.7","6x139.7","agree","106.1","108","disagree","M12x1.5","M12x1.5","agree","LEXUS GX 470 2003 >"
"32ec16d2-1f5e-48b1-91ba-a257a007d5d4","1996","lexus","lx","LX 450","cache-import [expanded]","tight","5x150","6x139.7","disagree","108","108","agree","M12x1.5","M12x1.5","agree","LEXUS LX 450 1996-97"
"4d88719b-133c-4d92-a345-fa6b157ac9cb","1996","lexus","lx","LX 450","cache-import","tight","5x150","6x139.7","disagree","108","108","agree","M12x1.5","M12x1.5","agree","LEXUS LX 450 1996-97"
"8a5c956a-f62b-4154-9268-47ccc2558a21","1996","lexus","lx","LX 450","cache-import [expanded]","tight","5x150","6x139.7","disagree","108","108","agree","M12x1.5","M12x1.5","agree","LEXUS LX 450 1996-97"
"d5ecf65b-82e0-40b6-bdec-cadf9c2a6bfc","1996","lexus","lx","LX 450","cache-import [expanded]","tight","5x150","6x139.7","disagree","108","108","agree","M12x1.5","M12x1.5","agree","LEXUS LX 450 1996-97"
"829803b6-eaf1-4a4c-886b-3087344a2337","2003","lincoln","aviator","Grand Touring","generation-baseline [expanded]","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"01e6c5e8-36df-4515-b1d0-57ce45c2a824","2003","lincoln","aviator","Reserve","generation-baseline [expanded]","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"fdbcf7c1-c894-4b73-bb52-0ee40584f371","2003","lincoln","aviator","Standard, Reserve, Grand Touring, Black Label","generation-baseline","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"35a5b063-8668-4087-8c1d-05c4eb2c987d","2004","lincoln","aviator","Standard","generation-baseline [expanded]","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"1827c314-0de6-44c5-a2de-bf6e3d927819","2004","lincoln","aviator","Standard, Reserve, Grand Touring, Black Label","generation-baseline","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"5019c057-5eab-4c5b-b3e4-e965e045f387","2005","lincoln","aviator","Black Label","generation-baseline [expanded]","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"c61c2f98-9e28-47a6-abce-5dcecce47378","2005","lincoln","aviator","Reserve","generation-baseline [expanded]","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"74f85d0c-d96e-439c-a582-18fe32051c7d","2005","lincoln","aviator","Standard","generation-baseline [expanded]","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"25a0b1ea-e82c-4b05-86cb-bf489ff2a951","2005","lincoln","aviator","Standard, Reserve, Grand Touring, Black Label","generation-baseline","tight","5x114.3","5x114.3","agree","70.6","70.3","disagree","M14x2.0","1/2","disagree","LINCOLN AVIATOR 2003 > ; LINCOLN AVIATOR 2003-05"
"c0fae5bb-61c9-4f83-af86-d2a7090b0221","2000","lincoln","ls","Base","generation-baseline","tight","5x114.3","5x108","disagree","63.4","63.4","agree","M12x1.5","M12x1.5","agree","LINCOLN LS 1999 > ; LINCOLN LS 1999-06"
"501df674-b723-4e5e-85cc-00e37c530260","2001","lincoln","ls","Base","generation-baseline","tight","5x114.3","5x108","disagree","63.4","63.4","agree","M12x1.5","M12x1.5","agree","LINCOLN LS 1999 > ; LINCOLN LS 1999-06"
"4a0033a3-478e-48ae-b81a-f936a481b468","2002","lincoln","ls","Base","generation-baseline","tight","5x114.3","5x108","disagree","63.4","63.4","agree","M12x1.5","M12x1.5","agree","LINCOLN LS 1999 > ; LINCOLN LS 1999-06"
"ac17624f-4014-4500-b3a1-aa191179f83c","2003","lincoln","ls","Base","generation-baseline","tight","5x114.3","5x108","disagree","63.4","63.4","agree","M12x1.5","M12x1.5","agree","LINCOLN LS 1999 > ; LINCOLN LS 1999-06"
"cec6f1c4-3391-4845-8736-98629bb9be68","2004","lincoln","ls","Base","generation-baseline","tight","5x114.3","5x108","disagree","63.4","63.4","agree","M12x1.5","M12x1.5","agree","LINCOLN LS 1999 > ; LINCOLN LS 1999-06"
"8ae5d54d-4fe4-4ef4-9d48-dbfba9f52d90","2005","lincoln","ls","Base","generation-baseline","tight","5x114.3","5x108","disagree","63.4","63.4","agree","M12x1.5","M12x1.5","agree","LINCOLN LS 1999 > ; LINCOLN LS 1999-06"
"855fa3db-b52c-409b-96c6-d640c677bc17","2006","lincoln","ls","Base","generation-baseline","tight","5x114.3","5x108","disagree","63.4","63.4","agree","M12x1.5","M12x1.5","agree","LINCOLN LS 1999 > ; LINCOLN LS 1999-06"
"dcc8c700-0e7b-43f2-b89a-3c80b5ad71b6","2000","cadillac","escalade","Base","final-gap-fill [expanded]","tight","6x139.7","6x139.7","agree","78.1","78.3","disagree","M14x1.5","M14x1.5","agree","CADILLAC ESCALADE, EXT & ESV 1998 >"
"c1e33605-9e07-4dd5-b346-52d5956e34f9","2007","lincoln","mkx","Black Label","generation-baseline [expanded]","tight","5x114.3","5x114.3","agree","67.1","70.5","disagree","M12x1.5","1/2","disagree","LINCOLN MKX 2007-08"
"ad971683-811d-4946-98b1-0d57119adb6a","2007","lincoln","mkx","Premiere","generation-baseline [expanded]","tight","5x114.3","5x114.3","agree","67.1","70.5","disagree","M12x1.5","1/2","disagree","LINCOLN MKX 2007-08"
